ASIN,Brand,Title,Category,BuyBox,#,Fulfillment ,Price,FBA fee,Sales,Revenue,BSR,Rating,Review Count,Review Velocity,Dimensions,Weight,Size Tier,Images,Unnamed: 19,Unnamed: 20,select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
B07BPX34JV,David accessories,David accessories Gold Foil Glitter Star Pattern Printed Faux Leather Sheets Felt Back 8 Pcs 8' x 13' (20cm x 34cm) for DIY Earrings Hair Bows Making (Gold Glitter),"Arts, Crafts & Sewing",shopdavid,2.0,FBA,15.99,4.81,2,31.98,"284,620",4.0,170,11.0,8.0x13.5x0.4,0.4,Small Standard-Size,5.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07NSHSGFC,moda,Vive La France Charm Pack by French General; 42-5' Precut Fabric Quilt Squares,"Arts, Crafts & Sewing",Cedar Rock Enterprises,4.0,FBA,14.99,3.91,6,60.00,"337,980",5.0,1,0.0,5.2x5.4x0.6,0.21,Small Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07HLZVL75,Ambesonne,"Ambesonne Abstract Fabric by The Yard, Ethnic Style Geometric Forms with Striped Pattern on Bold Earth Tones Print, Decorative Fabric for Upholstery and Home Accents, 1 Yard, Orange Cream","Arts, Crafts & Sewing",Pinklim,2.0,FBA,16.95,5.82,5,84.75,"349,565",4.5,36,3.0,9.1x10.4x1.1,0.69,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07PZ9D882,FOHOMA,"Thick Wool Felt, 35% Wool Blend,18x36 inch Sheets,DIY Projects, Felt Crafts, Applique, Wool Felt Sheet,Home Decor Felt Fabric (Anthracite Gray, 2 Pack of 3mm Thick)","Arts, Crafts & Sewing",FSEDG,2.0,FBA,27.99,12.84,6,167.94,"354,772",5.0,1,0.0,4.0x19.8x3.0,0.8,Small Oversize,6.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07HF7Q3DW,Ambesonne,"Ambesonne Mushroom Fabric by The Yard, Pattern with Types of Mushrooms Wild Species Organic Natural Food Garden Theme, Decorative Fabric for Upholstery and Home Accents, 1 Yard, White Yellow","Arts, Crafts & Sewing",Pinklim,2.0,FBA,16.95,5.82,7,118.65,"352,401",4.0,27,0.0,8.5x10.4x1.4,0.69,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B072HJQ7TW,rosenice,ROSENICE Tulle Roll Spool DIY Netting Fabric for Wedding Craft Favor Decor 6'x100YD White,"Arts, Crafts & Sewing",Primojoy,2.0,FBA,11.65,5.03,3,34.95,"297,278",5.0,3,0.0,4.6x6.1x4.5,0.38,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07ZL6162T,moda,Milestones Mini Charm Pack by Kansas Troubles Quilters; 42-2.5' Precut Fabric Quilt Squares,Home & Kitchen,Cedar Rock Enterprises,3.0,FBA,6.35,3.36,5,31.75,"1,645,184",0.0,0,0.0,2.5x2.5x0.5,0.09,Small Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07VT5547Z,Meneng,Meneng Grain Pattern Surface Synthetic Leather Sheet Faux Leather Fabric for Craft Project Assorted Colors 10 Pieces,"Arts, Crafts & Sewing",MECAN,1.0,FBA,13.99,6.86,3,41.97,"370,766",5.0,1,0.0,6.6x10.3x2.6,1.33,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07QSCSL8Q,luvfabrics,"luvfabrics Shantung Dupioni Faux Silk Fabric (Purple, 3 Yards)","Arts, Crafts & Sewing",luvfabrics,1.0,FBA,23.99,8.36,3,71.97,"390,772",5.0,1,0.0,7.8x9.0x2.0,0.95,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07ZVJ7QTB,XINFANGXIU,"Christmas-Faux-Leather-Sheets, XINFANGXIU 11 Pcs Glitter Sequin Leather-Earring-Making-Kit for DIY Christmas Gift","Arts, Crafts & Sewing",XINFANGXIU,1.0,FBA,15.99,7.16,9,143.91,"390,875",5.0,3,0.0,6.1x10.0x1.6,1.15,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07S2TMM9T,Lewis & Irene,Whatever The Weather Fabulous Forties 40 2.5-inch Strips Jelly Roll Lewis & Irene,"Arts, Crafts & Sewing",The Precut Store,1.0,FBA,26.25,8.7,3,78.75,"395,526",0.0,0,0.0,4.7x5.1x2.6,0.94,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07RX6P859,Meneng,"Meneng Mesh Shiny Superfine Glitter Fabric Faux Leather Sheets, Assorted Colors DIY Craft Leather 9 Pieces 9’’x13’","Arts, Crafts & Sewing",MECAN,1.0,FBA,12.99,6.22,7,90.93,"383,251",0.0,0,0.0,3.2x10.7x1.9,0.58,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07R6M4B1M,David accessories,David accessories Plaid Striped Printed Faux Leather Sheet Synthetic Leather Fabric 9 Pcs 8' x 13' (20 cm x 34 cm) for DIY Earrings Bows Making (Plaid Printed),"Arts, Crafts & Sewing",shopdavid,2.0,FBA,15.99,4.88,4,63.96,"360,055",5.0,1,0.0,8.4x13.4x0.8,0.55,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07Q441KWZ,dexuelan,Dexuela 6 Yards Africa Ankara Supreme Wax Print Fabric 100% Cotton New Ankara Fabric for Party Dress (Green),"Arts, Crafts & Sewing",dexuelan,1.0,FBA,39.09,11.12,3,117.27,"398,273",5.0,3,0.0,9.4x13.5x1.1,2.09,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07PLVR64X,ATCG,ATCG 11 inch x 28 Yard Organza Roll Fabric Wrap Ribbons Table Runner Chair Sashes Bow for Wedding Decoration (Light Pink),Health & Household,ATCG,1.0,FBA,9.98,3.99,4,39.92,"530,116",3.5,11,0.0,2.0x11.5x1.9,0.25,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B00WH2OTVA,Kate's Craft Store,Black Tulle 6in x 300ft (100 Yards Long) roll.,"Arts, Crafts & Sewing",Kate's Craft Store,2.0,FBA,8.99,4.39,3,23.97,"288,138",3.0,16,0.0,4.2x6.1x4.2,0.3,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07MLT2RGY,Clothworks,Marsha McCloskey Wintertide 10' Squares 42 10-inch Squares Layer Cake Clothworks,"Arts, Crafts & Sewing",The Precut Store,1.0,FBA,23.66,8.31,3,70.98,"410,609",0.0,0,0.0,10.0x10.3x0.7,0.87,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B077D5PM79,ladyline,Ladyline Plain Lawn Cotton 2 Yards Cut Fabric Black Solid Color Dyed Material from India,"Arts, Crafts & Sewing",Ladyline USA,1.0,FBA,9.5,4.62,3,28.50,"366,335",3.5,16,0.0,6.9x7.6x0.9,0.35,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07QJBGMPP,David Angie,David Angie Solid Colors Transparent Waterproof Faux Leather Fabric Sheets 7 Pcs 8' x 13' (20 cm x 34 cm) Synthetic Jelly Vinyl Sheet Perfect for Making Handbags Earrings (Bright Colors),"Arts, Crafts & Sewing",fastrunshop,2.0,FBA,14.99,4.73,3,44.97,"346,228",4.0,2,0.0,8.2x13.3x0.2,0.6,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07XWBQ7K8,Moda Fabrics,Corey Yoder Sugarcreek Silky Wovens 18 Fat Quarters Moda Fabrics 12230AB,"Arts, Crafts & Sewing",The Precut Store,1.0,,60.14,13.78,2,120.28,"416,900",0.0,0,0.0,5.3x6.3x3.1,1.19,Large Standard-Size,,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B075WRDHWG,Charmed,"Charmed Halloween Orange, Black and Purple Tulle Each roll 6 inch by 25 Yards, 3 spools","Arts, Crafts & Sewing",L & P Leading Trend,2.0,FBA,9.95,4.68,1,9.94,"306,827",3.5,7,0.0,6.2x7.4x2.5,0.35,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07QTJV9Y7,levylisa,levylisa 7 PCS 18' x 22' Pre-Cut Cotton Fabric Bundles Print Floral Striped dot Fabric Quarter Fabric Bundles Squares Patchwork Fabric Sets Quilting Sewing Cotton Fabric(Grey),"Arts, Crafts & Sewing",levylisalin,1.0,FBA,9.99,3.98,5,49.95,"377,994",4.0,4,0.0,6.7x11.3x0.5,0.5,Small Standard-Size,5.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B078XM4GP6,Connecting Threads,Connecting Threads Color Wheel Premium Precut Fabric Bundle Fat Quarters (Bright Rainbow),"Arts, Crafts & Sewing",Connecting Threads,1.0,FBA,30.99,9.41,2,61.98,"371,643",5.0,309,4.0,5.0x5.9x2.7,1.35,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07MVY2CFC,Craft Basics,"Craft Basics 22700 Flour Sack Towels, Pre-washed, Lint Free, 100% Cotton, 13' x 13', Natural, Pack of 2","Arts, Crafts & Sewing",,1.0,,5.96,4.29,1,5.96,"409,354",4.0,6,0.0,6.0x7.0x0.5,0.1,Small Standard-Size,,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07HF7S83C,Ambesonne,"Ambesonne Poppy Fabric by The Yard, Sketchy Tree Leaves with Rural Floral Growth Botany Nature Inspired Art, Decorative Fabric for Upholstery and Home Accents, 3 Yards, Fern Green",Unknown,Pinklim,2.0,FBA,32.95,11.19,,,"23,631",5.0,16,0.0,8.0x9.4x1.7,2.0,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07R4D5NTD,Maywood Studio,Burgundy & Blush Log Cabin Pod Quilt Kit Maywood Studio,"Arts, Crafts & Sewing",The Precut Store,1.0,FBA,39.99,9.28,3,119.97,"421,183",0.0,0,0.0,4.8x12.4x1.3,0.59,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07D6W2V5F,Moda Fabrics,"Purebred II Layer Cake, 42-10 Precut Fabric Quilt Squares By Erin Michael for Moda Fabrics a","Arts, Crafts & Sewing",The Precut Store,2.0,FBA,36.1,10.18,2,72.20,"418,964",5.0,1,0.0,10.6x11.1x1.3,1.03,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07N1QKTPX,moda,Land That I Love Charm Pack by Deb Strain; 42-5 Inch Precut Fabric Quilt Squares,"Arts, Crafts & Sewing",Cedar Rock Enterprises,3.0,FBA,12.99,4.36,4,51.96,"398,922",5.0,2,0.0,5.1x5.2x0.6,0.25,Small Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B0755D62WJ,LQING,NEW Sequins Fabric-Turquoise Purple Mermaid Flip Up Sequin Reversible Sparkly Fabric 1 Yards Magic Shape for Dress Clothing Making Home Decor (Turquoise & Purple),Home & Kitchen,LQING Factory,2.0,FBA,20.97,7.91,45,943.65,"261,349",4.5,27,2.0,9.0x10.6x2.0,1.42,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07STHQKBZ,Meneg,"Meneng Mirrored Faux Leather Fabric 9' x 53' (23 cm x 135 cm) for Hair Accessories Bow Shoes,DIY Crafts (Blue)","Arts, Crafts & Sewing",MECAN,1.0,,11.99,5.08,0,,"425,737",5.0,6,0.0,1.7x9.7x1.3,0.6,Large Standard-Size,,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07S6ZPXY2,Homespun Hearth,Dream Big - Digital Panel #P4389-92 Slate Large Floral -Slate- by Hoffman Fabrics,"Arts, Crafts & Sewing","Homespun Hearth, Inc",1.0,FBA,20.49,5.55,1,20.49,"388,777",5.0,2,0.0,5.0x9.0x0.5,0.5,Small Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B00FQGMMUO,Koyal Wholesale,"Koyal Wholesale 10-Yard Sheer Organza Fabric Bolt, 58-Inch, Ivory","Arts, Crafts & Sewing",GIFTS INTERNATIONAL INC,3.0,MFN,14.99,5.53,1,14.99,"324,223",4.0,138,0.0,6.0x16.0x2.5,0.55,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B01HOAR5WO,OZXCHIXU,OZXCHIXU 14'x108' Natural Brown Burlap Table Runner with Lace (1 Pcs),Kitchen & Dining,OZXCHIXU HK SHIPPING(burlap all ),1.0,FBA,8.99,4.54,"3,237","29,100.63","13,825",4.0,122,14.0,10.0x14.1x0.8,0.3,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07NQ54YD3,David Angie,David Angie Laser Iridescent Dots Pattern Faux Leather Sheets 6 Pcs 8' x 13' (20 cm x 34 cm) Textured Fabric Sheet for Making Bags Earrings DIY Projects (Pattern A),"Arts, Crafts & Sewing",fastrunshop,2.0,FBA,8.99,4.75,3,26.97,"401,801",3.0,2,0.0,9.0x13.3x0.2,0.25,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07MH5NQ11,Ambesonne,"Ambesonne Jazz Music Fabric by The Yard, Music Notes Treble Clef Saxophone Pattern Abstract Design Blues Performance, Decorative Fabric for Upholstery and Home Accents, 1 Yard, Black Grey",Unknown,Pinklim,2.0,,11.95,5.07,,,"26,823",4.0,21,2.0,9.5x10.8x1.2,0.63,Large Standard-Size,,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07QNB6WFK,XiangGuanQianYing,XiangGuanQianYing White Tulle Spool 6 Inch x 200 Yards for Tulle Decoration,Toys & Games,Fashion jewelry stores,1.0,FBA,12.16,5.1,6,72.96,"754,776",0.0,0,0.0,6.2x6.7x5.5,0.75,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07H3C2FCS,PATONS,Patons Hempster Ecru,"Arts, Crafts & Sewing",Amazon,2.0,AMZ,6.31,3.36,2,12.62,"412,285",5.0,1,0.0,9.0x12.0x0.5,0.3,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07563KXHH,National Nonwovens,Charming Coral - Wool Felt Oversized Sheet - 35% Wool Blend - 1 12x18 inch sheet,"Arts, Crafts & Sewing",Twisted Notions,1.0,FBA,7.3,3.51,1,7.30,"424,446",0.0,0,0.0,6.3x6.4x0.3,0.35,Small Standard-Size,1.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07G7HWFNV,moda,Play All Day Charm Pack by American Jane; 42-5 Inch Precut Fabric Quilt Squares,"Arts, Crafts & Sewing",Cedar Rock Enterprises,5.0,FBA,14.99,4.51,2,27.98,"373,278",0.0,0,0.0,5.2x5.6x0.7,0.22,Small Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07WTNTHMS,Connecting Threads,Connecting Threads 100% Cotton Thread - 1200 Yard Spool (Lemon),"Arts, Crafts & Sewing",Connecting Threads,1.0,,7.99,4.39,1,7.99,"420,022",4.5,81,21.0,1.5x3.0x1.5,0.1,Large Standard-Size,,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07CCNFPLF,Benartex,Kanvas Studio Jungle Jamboree 10X10 Pack 42 10-inch Squares Layer Cake Benartex,"Arts, Crafts & Sewing",The Precut Store,1.0,FBA,42.29,11.1,1,42.29,"401,061",5.0,2,0.0,10.2x10.2x0.6,0.99,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07NNWHLCS,moda,Morris Garden Mini Charm Pack by V&A; 42-2.5' Precut Fabric Quilt Squares,"Arts, Crafts & Sewing",Cedar Rock Enterprises,4.0,,6.35,3.36,1,6.35,"425,938",0.0,0,0.0,3.4x4.1x0.7,0.07,Small Standard-Size,,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B00H7JFIRW,CCS CHICAGO CANVAS & SUPPLY,5 Yard Bolt 10 Ounce Canvas (White),"Arts, Crafts & Sewing",Chicago Canvas & Supply,2.0,FBA,44.95,12.76,56,"2,517.20","91,411",4.0,58,1.0,9.2x15.5x2.9,4.65,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?_encoding=UTF8&bbn=4954955011&ref_=sd_allcat_nav_desktop_sa_intl_fabric&rh=i%3Aspecialty-aps%2Cn%3A4954955011%2Cn%3A%212617942011%2Cn%3A12899121,'Arts & Crafts','Fabric',,,,,,,,
B07DHW7P11,Party Explosions,Parade of Elephants Baby Shower Gift Wrapping Paper Roll - 24' x 15',Health & Household,Party Explosions®,1.0,FBA,16.88,10.79,6.0,101.28,"414,273",3.5,4,0.0,0.8x24.0x0.8,0.45,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=arts-crafts-intl-ship&bbn=4954955011&rh=n%3A4954955011%2Cn%3A%212617942011%2Cn%3A723452011%2Cn%3A723457011&dc&_encoding=UTF8&qid=1571943635&rnid=723452011&ref=sr_nr_n_8,'Arts & Crafts','Gift Wrapping Supplies','Gift Wrap Paper',,,,,,,
B07G9YHMKT,FunPa,Funpa 12 Rolls Christmas Wrapping Paper Snowflake Santa Pattern Gift Wrapping Paper,Health & Household,Outdoor 2G,2.0,FBA,11.68,10.01,3.0,35.04,"488,900",1.0,5,0.0,1.3x20.0x0.1,0.8,Small Oversize,9.0,,,True,https://www.amazon.com/s?i=arts-crafts-intl-ship&bbn=4954955011&rh=n%3A4954955011%2Cn%3A%212617942011%2Cn%3A723452011%2Cn%3A723457011&dc&_encoding=UTF8&qid=1571943635&rnid=723452011&ref=sr_nr_n_8,'Arts & Crafts','Gift Wrapping Supplies','Gift Wrap Paper',,,,,,,
B0136JP18M,American Greetings,"American Greetings Christmas Wrapping Paper, Juvenile Santa & Friends Blocks, Santa, 2-Roll",Kitchen & Dining,,,MFN,9.99,0.0,1.0,,"350,369",3.5,20,0.0,4.0x30.2x2.0,0.8,Small Oversize,3.0,,,True,https://www.amazon.com/s?i=arts-crafts-intl-ship&bbn=4954955011&rh=n%3A4954955011%2Cn%3A%212617942011%2Cn%3A723452011%2Cn%3A723457011&dc&_encoding=UTF8&qid=1571943635&rnid=723452011&ref=sr_nr_n_8,'Arts & Crafts','Gift Wrapping Supplies','Gift Wrap Paper',,,,,,,
